transaction_id,customer_id,amount,payment_method,failure_reason,previous_failures,retry_count,customer_age_days,hour,device_change,location_change,true_recovery_probability,recovered,transaction_date
TX004656,CUST00074,9460.96,Wallet,issuer_declined,0,1,746,20,0,0,0.42,1,2026-08-28 15:50:00
TX004657,CUST02019,800.07,Credit Card,bank_timeout,0,1,69,3,0,0,0.67,0,2026-08-02 07:38:00
TX004658,CUST01470,427.94,Credit Card,bank_timeout,2,3,354,9,0,0,0.39,0,2026-08-26 13:26:00
TX004659,CUST02650,1402.6,Wallet,bank_timeout,2,3,89,8,0,0,0.39,0,2026-08-15 16:28:00
TX004660,CUST01460,491.63,UPI,expired_card,1,0,334,22,0,0,0.49,0,2026-08-30 01:32:00
TX004661,CUST01846,4826.91,Debit Card,bank_timeout,3,1,757,6,0,0,0.54,1,2026-08-30 07:21:00
TX004662,CUST02373,826.15,UPI,expired_card,2,3,1020,14,0,0,0.24,0,2026-08-17 09:30:00
TX004663,CUST00636,622.92,UPI,suspicious_transaction,3,2,1386,16,0,0,0.02,0,2026-08-02 22:47:00
TX004664,CUST01070,684.5,Credit Card,expired_card,0,0,67,16,0,0,0.55,0,2026-08-15 20:41:00
TX004665,CUST02212,2249.4,Debit Card,insufficient_funds,2,0,393,15,1,0,0.41,1,2026-08-04 18:09:00
TX004666,CUST00629,936.6,UPI,issuer_declined,1,2,839,18,0,0,0.28,0,2026-08-03 19:13:00
TX004667,CUST01872,577.28,Debit Card,insufficient_funds,4,0,387,8,0,0,0.39,1,2026-08-30 18:09:00
TX004668,CUST00482,5798.48,Debit Card,bank_timeout,0,0,1134,3,0,0,0.8,1,2026-08-23 11:52:00
TX004669,CUST00138,465.83,UPI,bank_timeout,0,1,624,23,0,0,0.72,0,2026-08-07 03:38:00
TX004670,CUST02794,1136.34,Credit Card,expired_card,1,0,18,23,0,0,0.49,1,2026-08-15 20:59:00
TX004671,CUST01020,2105.5,Wallet,issuer_declined,0,1,884,2,0,0,0.42,1,2026-08-26 16:01:00
TX004672,CUST02221,214.58,Net Banking,bank_timeout,3,0,1254,6,0,0,0.62,1,2026-08-12 15:20:00
TX004673,CUST00442,1772.7,Net Banking,network_error,0,0,631,16,0,0,0.75,0,2026-08-02 17:16:00
TX004674,CUST02454,381.8,Net Banking,network_error,4,1,1387,13,0,0,0.43,1,2026-08-19 19:01:00
TX004675,CUST02926,2496.84,Wallet,issuer_declined,0,0,4,2,1,0,0.35,1,2026-08-02 01:02:00
TX004676,CUST00503,418.78,Net Banking,insufficient_funds,2,2,756,20,0,0,0.35,0,2026-08-09 11:59:00
TX004677,CUST00907,2192.44,Wallet,network_error,2,1,796,16,0,0,0.55,1,2026-08-18 21:20:00
TX004678,CUST00696,3313.74,Credit Card,network_error,0,1,541,21,0,1,0.59,0,2026-08-24 07:43:00
TX004679,CUST02761,2595.25,Wallet,network_error,0,1,16,19,0,0,0.62,0,2026-08-08 08:44:00
TX004680,CUST02150,1409.96,UPI,insufficient_funds,0,0,679,14,0,1,0.55,0,2026-08-23 07:42:00
TX004681,CUST00758,870.18,Net Banking,issuer_declined,4,0,764,18,1,0,0.16,0,2026-08-21 23:03:00
TX004682,CUST02346,616.21,Wallet,network_error,2,0,765,10,0,0,0.63,1,2026-08-17 18:00:00
TX004683,CUST00686,4774.45,Wallet,insufficient_funds,0,1,288,4,1,0,0.4,0,2026-08-07 10:36:00
TX004684,CUST01084,544.85,Wallet,insufficient_funds,1,0,1161,17,1,0,0.47,0,2026-08-29 02:10:00
TX004685,CUST00312,388.75,Net Banking,suspicious_transaction,0,0,1339,20,0,0,0.2,1,2026-08-29 10:47:00
TX004686,CUST01375,2133.18,Net Banking,insufficient_funds,0,0,219,9,0,0,0.58,1,2026-08-17 23:16:00
TX004687,CUST00931,494.66,UPI,bank_timeout,3,2,134,7,1,0,0.31,1,2026-08-13 19:40:00
TX004688,CUST01738,424.09,Debit Card,authentication_failed,0,1,509,14,0,0,0.37,0,2026-08-02 06:21:00
TX004689,CUST01521,258.89,Debit Card,expired_card,1,2,273,15,0,1,0.25,0,2026-08-20 10:51:00
TX004690,CUST00218,676.61,Debit Card,insufficient_funds,0,1,1255,18,0,0,0.55,1,2026-08-09 08:47:00
TX004691,CUST01440,1009.58,Net Banking,expired_card,0,1,160,2,0,1,0.39,0,2026-08-20 18:32:00
TX004692,CUST01188,1398.41,Wallet,expired_card,1,2,916,22,0,0,0.38,0,2026-08-02 04:42:00
TX004693,CUST00165,2839.28,Net Banking,bank_timeout,0,1,1023,10,1,0,0.62,1,2026-08-09 08:59:00
TX004694,CUST00525,1857.33,UPI,bank_timeout,0,1,17,23,0,0,0.67,0,2026-08-26 22:30:00
TX004695,CUST02970,906.08,Credit Card,issuer_declined,2,1,431,17,1,0,0.2,0,2026-08-19 11:46:00
TX004696,CUST00305,899.47,Net Banking,suspicious_transaction,2,3,630,21,0,0,0.02,0,2026-08-02 19:19:00
TX004697,CUST01998,1826.5,UPI,bank_timeout,5,2,140,3,1,0,0.19,0,2026-08-06 20:13:00
TX004698,CUST00983,3915.0,Wallet,bank_timeout,0,0,660,20,0,0,0.8,1,2026-08-09 06:32:00
TX004699,CUST01648,1244.28,Debit Card,bank_timeout,0,0,1483,9,0,0,0.8,1,2026-08-13 23:57:00
TX004700,CUST02914,685.99,Net Banking,network_error,3,3,142,8,0,0,0.28,0,2026-08-02 04:11:00
TX004701,CUST02127,406.32,UPI,issuer_declined,1,2,135,2,0,0,0.23,0,2026-08-12 17:59:00
TX004702,CUST02590,258.47,Debit Card,issuer_declined,0,1,534,16,0,0,0.42,1,2026-08-11 12:22:00
TX004703,CUST01809,2135.1,Wallet,authentication_failed,0,1,107,9,0,0,0.32,0,2026-08-21 20:50:00
TX004704,CUST00479,1954.67,UPI,insufficient_funds,0,0,1078,5,0,0,0.63,0,2026-08-14 11:08:00
TX004705,CUST01825,1953.47,Net Banking,issuer_declined,0,1,768,22,0,0,0.42,0,2026-08-12 00:42:00
TX004706,CUST02631,964.24,UPI,expired_card,2,0,651,13,0,0,0.48,1,2026-08-10 17:19:00
TX004707,CUST01373,4478.01,Debit Card,expired_card,3,2,704,21,0,0,0.26,0,2026-08-21 22:45:00
TX004708,CUST02463,675.79,UPI,insufficient_funds,0,0,633,20,0,0,0.63,1,2026-08-01 21:31:00
TX004709,CUST00292,2850.56,Net Banking,bank_timeout,2,2,214,4,0,0,0.47,0,2026-08-05 22:26:00
TX004710,CUST02615,1054.96,Credit Card,insufficient_funds,1,1,918,22,0,1,0.41,1,2026-08-30 09:18:00
TX004711,CUST02567,596.84,Credit Card,issuer_declined,2,3,961,9,0,0,0.14,0,2026-08-30 14:03:00
TX004712,CUST01653,1983.33,Debit Card,authentication_failed,2,2,443,14,0,0,0.17,1,2026-08-08 00:07:00
TX004713,CUST00097,1651.83,Credit Card,bank_timeout,0,0,857,9,0,0,0.8,1,2026-08-18 02:40:00
TX004714,CUST01395,1567.09,Credit Card,network_error,4,0,1484,8,0,0,0.51,0,2026-08-21 13:03:00
TX004715,CUST00950,1189.49,Net Banking,bank_timeout,0,0,330,3,0,0,0.75,1,2026-08-29 07:31:00
TX004716,CUST00800,1055.86,Credit Card,bank_timeout,2,3,1492,11,1,0,0.34,0,2026-08-29 14:20:00
TX004717,CUST00465,11948.63,Debit Card,authentication_failed,1,1,1372,11,0,0,0.31,0,2026-08-13 00:46:00
TX004718,CUST00296,3584.08,UPI,authentication_failed,0,0,1388,5,1,0,0.35,0,2026-08-02 13:14:00
TX004719,CUST01219,2259.34,UPI,suspicious_transaction,0,0,382,3,0,0,0.2,0,2026-08-22 05:16:00
TX004720,CUST01291,1226.35,UPI,expired_card,1,0,1181,13,1,0,0.44,1,2026-08-04 16:03:00
TX004721,CUST01109,3002.37,Credit Card,issuer_declined,0,0,1015,1,0,0,0.5,0,2026-08-03 01:25:00
TX004722,CUST01866,1840.87,Net Banking,bank_timeout,0,1,520,19,0,0,0.72,1,2026-08-24 01:24:00
TX004723,CUST02321,1125.75,Credit Card,network_error,1,1,337,17,0,1,0.48,0,2026-08-18 20:02:00
TX004724,CUST02831,809.52,Net Banking,expired_card,1,0,1030,16,1,0,0.44,0,2026-08-02 12:08:00
TX004725,CUST02675,1011.39,Debit Card,bank_timeout,4,1,426,16,0,0,0.48,1,2026-08-10 13:47:00
TX004726,CUST01907,100.0,Net Banking,issuer_declined,0,0,815,20,0,0,0.5,1,2026-08-28 17:41:00
TX004727,CUST01635,1353.71,Wallet,issuer_declined,0,0,1461,5,0,0,0.5,0,2026-08-15 18:51:00
TX004728,CUST02585,672.85,Debit Card,bank_timeout,1,0,1349,18,0,1,0.66,1,2026-08-14 13:18:00
TX004729,CUST02746,5391.99,Net Banking,bank_timeout,0,0,639,15,0,1,0.72,1,2026-08-28 19:03:00
TX004730,CUST01751,1118.05,Debit Card,issuer_declined,0,0,544,6,0,0,0.5,1,2026-08-19 20:40:00
TX004731,CUST01878,333.97,UPI,issuer_declined,0,1,345,7,0,0,0.37,0,2026-08-13 11:31:00
TX004732,CUST01627,1043.27,Debit Card,network_error,5,3,20,9,0,0,0.16,0,2026-08-04 22:23:00
TX004733,CUST00349,385.24,Wallet,insufficient_funds,3,2,805,23,0,0,0.29,0,2026-08-23 01:59:00
TX004734,CUST02479,1760.6,UPI,network_error,0,1,1042,10,1,0,0.57,0,2026-08-21 16:00:00
TX004735,CUST00732,1466.96,Wallet,bank_timeout,1,0,299,4,0,0,0.69,0,2026-08-12 05:31:00
TX004736,CUST02238,2857.89,Debit Card,bank_timeout,0,1,800,2,0,0,0.72,1,2026-08-08 06:37:00
TX004737,CUST02744,497.26,Debit Card,authentication_failed,4,1,893,13,1,0,0.03,0,2026-08-13 20:42:00
TX004738,CUST00196,1134.57,Wallet,bank_timeout,2,1,967,16,0,0,0.6,1,2026-08-29 21:03:00
TX004739,CUST02361,280.05,Credit Card,authentication_failed,0,1,784,20,0,0,0.37,1,2026-08-27 19:10:00
TX004740,CUST01513,2211.65,Net Banking,issuer_declined,0,0,382,4,0,0,0.5,0,2026-08-19 14:55:00
TX004741,CUST02700,1842.49,UPI,issuer_declined,3,1,1148,1,0,0,0.24,0,2026-08-13 01:18:00
TX004742,CUST00582,1800.47,UPI,bank_timeout,1,1,362,15,0,0,0.61,1,2026-08-07 13:09:00
TX004743,CUST02807,1098.41,Net Banking,suspicious_transaction,2,2,1169,10,0,0,0.02,0,2026-08-06 17:35:00
TX004744,CUST02502,1660.33,Credit Card,network_error,2,3,1498,18,0,0,0.39,1,2026-08-15 01:55:00
TX004745,CUST00122,5455.28,Net Banking,bank_timeout,3,0,1264,11,0,0,0.62,0,2026-08-19 22:52:00
TX004746,CUST00309,824.61,Wallet,bank_timeout,2,0,1229,17,0,1,0.6,1,2026-08-10 11:02:00
TX004747,CUST00947,1259.72,Net Banking,network_error,0,1,619,10,0,0,0.67,1,2026-08-12 18:53:00
TX004748,CUST00558,370.14,Net Banking,insufficient_funds,2,3,368,5,0,0,0.27,0,2026-08-16 20:26:00
TX004749,CUST00976,460.24,Credit Card,issuer_declined,2,3,1267,18,0,0,0.14,0,2026-08-21 03:25:00
TX004750,CUST01039,1209.32,Debit Card,bank_timeout,2,3,693,22,0,0,0.44,1,2026-08-25 21:04:00
TX004751,CUST01635,3307.45,Credit Card,network_error,0,1,218,7,0,0,0.62,0,2026-08-01 05:04:00
TX004752,CUST01397,848.71,Net Banking,issuer_declined,0,1,810,23,0,0,0.42,1,2026-08-05 06:07:00
TX004753,CUST02098,866.17,UPI,bank_timeout,3,0,929,4,0,0,0.62,1,2026-08-04 23:19:00
TX004754,CUST02201,730.05,Debit Card,suspicious_transaction,0,1,112,13,0,0,0.07,0,2026-08-24 03:30:00
TX004755,CUST01394,642.42,UPI,suspicious_transaction,1,2,862,20,0,0,0.02,0,2026-08-27 10:01:00
TX004756,CUST00309,1472.87,Wallet,issuer_declined,2,3,832,1,0,0,0.14,0,2026-08-14 22:36:00
TX004757,CUST02344,245.36,Wallet,network_error,0,0,593,7,0,1,0.67,1,2026-08-12 11:11:00
TX004758,CUST00636,3947.9,Debit Card,expired_card,3,1,881,6,1,0,0.24,0,2026-08-13 10:38:00
TX004759,CUST00606,563.73,Credit Card,bank_timeout,3,2,269,20,1,0,0.31,0,2026-08-22 19:49:00
TX004760,CUST00786,2257.25,Wallet,bank_timeout,2,0,477,8,0,0,0.68,1,2026-08-02 10:08:00
TX004761,CUST02711,307.97,Credit Card,insufficient_funds,0,0,1493,17,0,0,0.63,1,2026-08-08 15:49:00
TX004762,CUST01942,2140.6,UPI,bank_timeout,0,1,180,6,0,0,0.67,1,2026-08-14 09:57:00
TX004763,CUST00923,2147.25,UPI,expired_card,4,0,780,7,0,0,0.36,1,2026-08-21 07:24:00
TX004764,CUST02574,1610.34,UPI,network_error,3,1,498,20,0,0,0.49,1,2026-08-14 18:37:00
TX004765,CUST00442,405.68,Net Banking,network_error,1,0,1412,21,0,0,0.69,1,2026-08-26 22:10:00
TX004766,CUST02642,1407.47,Wallet,authentication_failed,0,0,356,16,0,0,0.4,1,2026-08-26 08:01:00
TX004767,CUST01711,335.94,Wallet,suspicious_transaction,5,0,875,23,0,0,0.02,0,2026-08-09 21:30:00
TX004768,CUST00438,851.7,Debit Card,issuer_declined,2,2,205,6,0,0,0.17,0,2026-08-11 03:36:00
TX004769,CUST01697,3069.94,Net Banking,expired_card,3,0,883,3,0,1,0.34,1,2026-08-11 07:25:00
TX004770,CUST01855,2432.57,UPI,insufficient_funds,1,2,486,12,0,0,0.41,0,2026-08-23 00:31:00
TX004771,CUST00017,1113.41,Net Banking,expired_card,3,2,491,2,0,0,0.26,0,2026-08-28 01:41:00
TX004772,CUST01240,413.72,UPI,expired_card,0,1,288,19,0,0,0.47,0,2026-08-13 10:01:00
TX004773,CUST00365,2091.4,Wallet,insufficient_funds,1,0,1262,3,0,0,0.57,1,2026-08-29 19:11:00
TX004774,CUST01853,1118.09,Debit Card,network_error,4,3,1414,8,0,0,0.27,0,2026-08-06 07:49:00
TX004775,CUST02489,107.74,Credit Card,expired_card,0,0,928,10,0,1,0.52,1,2026-08-05 16:17:00
TX004776,CUST01780,2398.57,UPI,issuer_declined,0,1,101,7,0,0,0.37,0,2026-08-22 16:45:00
TX004777,CUST01378,1070.38,Debit Card,issuer_declined,0,0,1192,9,1,0,0.4,0,2026-08-03 19:30:00
TX004778,CUST02526,3649.89,Debit Card,issuer_declined,0,0,447,16,0,0,0.5,0,2026-08-24 19:05:00
TX004779,CUST00763,366.77,Credit Card,bank_timeout,0,1,996,16,0,0,0.72,1,2026-08-17 08:03:00
TX004780,CUST02195,100.0,Debit Card,expired_card,0,1,955,13,0,0,0.52,0,2026-08-30 22:11:00
TX004781,CUST02358,1449.66,Credit Card,bank_timeout,2,2,465,15,0,0,0.52,1,2026-08-23 20:57:00
TX004782,CUST02038,1467.86,UPI,bank_timeout,2,3,760,6,0,0,0.44,0,2026-08-16 19:07:00
TX004783,CUST00800,202.21,Wallet,issuer_declined,0,0,871,21,0,0,0.5,0,2026-08-30 21:58:00
TX004784,CUST00527,412.2,Wallet,issuer_declined,0,0,1243,18,0,0,0.5,0,2026-08-15 19:16:00
TX004785,CUST02845,17243.97,Debit Card,bank_timeout,1,2,1263,9,0,1,0.5,0,2026-08-06 09:39:00
TX004786,CUST01079,807.86,Credit Card,authentication_failed,0,1,1480,1,0,0,0.37,0,2026-08-15 04:00:00
TX004787,CUST00585,2277.79,Wallet,suspicious_transaction,0,1,68,9,1,0,0.02,0,2026-08-23 01:37:00
TX004788,CUST02608,572.12,Net Banking,suspicious_transaction,2,1,755,8,0,0,0.02,0,2026-08-11 12:49:00
TX004789,CUST00205,135.6,Net Banking,network_error,1,1,1169,19,0,1,0.53,0,2026-08-27 12:32:00
TX004790,CUST00116,924.95,Net Banking,network_error,0,0,1273,9,1,0,0.65,0,2026-08-11 09:32:00
TX004791,CUST01149,840.83,Net Banking,bank_timeout,2,2,243,22,0,0,0.47,0,2026-08-26 15:35:00
TX004792,CUST00621,735.18,Credit Card,bank_timeout,0,1,181,22,0,1,0.59,1,2026-08-17 04:44:00
TX004793,CUST00184,977.85,UPI,network_error,0,1,526,21,0,0,0.67,1,2026-08-03 11:52:00
TX004794,CUST02902,1428.34,Debit Card,suspicious_transaction,0,0,987,16,0,0,0.2,0,2026-08-23 12:09:00
TX004795,CUST01413,943.77,Net Banking,network_error,0,1,1115,9,0,0,0.67,1,2026-08-10 14:10:00
TX004796,CUST01007,309.82,Wallet,insufficient_funds,0,1,702,2,0,1,0.47,0,2026-08-26 13:15:00
TX004797,CUST00819,1783.24,UPI,insufficient_funds,0,0,85,3,0,1,0.5,0,2026-08-12 14:10:00
TX004798,CUST02710,156.12,Debit Card,network_error,0,1,1309,23,0,0,0.67,1,2026-08-06 09:42:00
TX004799,CUST01988,141.12,Net Banking,network_error,1,0,418,9,0,0,0.69,0,2026-08-29 16:39:00
TX004800,CUST00174,2296.59,Net Banking,bank_timeout,2,1,205,20,0,0,0.55,0,2026-08-01 18:25:00
TX004801,CUST01777,1820.78,Credit Card,insufficient_funds,4,0,1082,12,0,0,0.39,0,2026-08-04 20:47:00
TX004802,CUST02710,1035.46,UPI,insufficient_funds,4,0,316,7,0,0,0.34,0,2026-08-27 06:26:00
TX004803,CUST02785,271.66,Net Banking,authentication_failed,2,1,1373,11,0,0,0.25,1,2026-08-17 06:42:00
TX004804,CUST01733,540.28,Debit Card,issuer_declined,0,0,1241,20,0,0,0.5,0,2026-08-21 13:00:00
TX004805,CUST02843,843.24,Credit Card,insufficient_funds,0,1,333,9,0,0,0.5,1,2026-08-12 22:38:00
TX004806,CUST02552,222.32,Credit Card,bank_timeout,0,1,1276,2,0,1,0.64,1,2026-08-30 06:00:00
TX004807,CUST00097,523.73,Credit Card,expired_card,0,1,284,16,0,0,0.47,0,2026-08-11 17:17:00
TX004808,CUST02361,2105.55,UPI,bank_timeout,3,3,464,7,0,0,0.38,0,2026-08-15 13:28:00
TX004809,CUST00887,4570.17,Debit Card,insufficient_funds,0,0,1418,9,0,0,0.63,1,2026-08-08 19:04:00
TX004810,CUST00965,720.95,Wallet,issuer_declined,0,1,374,0,1,0,0.32,1,2026-08-29 21:00:00
TX004811,CUST02865,2336.68,Debit Card,expired_card,0,1,1128,9,0,0,0.52,1,2026-08-03 14:11:00
TX004812,CUST01501,161.73,UPI,network_error,2,3,29,6,0,0,0.34,0,2026-08-21 13:46:00
TX004813,CUST01869,2120.59,Debit Card,expired_card,0,1,515,23,0,0,0.52,0,2026-08-11 23:20:00
TX004814,CUST02352,490.81,UPI,bank_timeout,5,1,13,22,0,0,0.37,1,2026-08-23 03:41:00
TX004815,CUST00538,1491.21,Wallet,network_error,0,0,1224,14,0,0,0.75,0,2026-08-15 20:52:00
TX004816,CUST01464,855.98,UPI,bank_timeout,0,0,1319,1,0,0,0.8,1,2026-08-30 19:41:00
TX004817,CUST00867,4106.86,Credit Card,network_error,2,1,715,3,0,0,0.55,0,2026-08-29 08:28:00
TX004818,CUST02504,457.4,Credit Card,bank_timeout,0,1,856,5,1,0,0.62,1,2026-08-27 06:21:00
TX004819,CUST02937,2054.13,Debit Card,insufficient_funds,1,1,815,11,0,1,0.41,0,2026-08-28 05:05:00
TX004820,CUST02972,829.23,Debit Card,authentication_failed,0,1,609,2,0,0,0.37,0,2026-08-20 23:29:00
TX004821,CUST01752,936.07,Credit Card,network_error,2,1,715,13,0,0,0.55,1,2026-08-20 11:56:00
TX004822,CUST01277,912.46,Net Banking,insufficient_funds,1,2,663,21,0,0,0.41,1,2026-08-26 12:28:00
TX004823,CUST01667,470.75,Debit Card,suspicious_transaction,0,1,1227,23,0,0,0.12,0,2026-08-16 08:12:00
TX004824,CUST00273,1081.28,UPI,issuer_declined,1,1,1263,4,0,0,0.36,0,2026-08-21 18:28:00
TX004825,CUST00012,1030.04,Debit Card,authentication_failed,0,1,1251,15,0,1,0.29,0,2026-08-03 03:27:00
TX004826,CUST01227,1395.82,Net Banking,insufficient_funds,0,1,452,16,0,0,0.55,1,2026-08-17 21:32:00
TX004827,CUST00130,1193.33,Debit Card,bank_timeout,0,1,677,0,0,0,0.72,1,2026-08-30 02:23:00
TX004828,CUST02518,2435.71,Credit Card,bank_timeout,0,0,460,17,1,0,0.7,1,2026-08-13 19:41:00
TX004829,CUST01088,2761.44,Net Banking,suspicious_transaction,3,1,1009,12,0,0,0.02,0,2026-08-14 08:44:00
TX004830,CUST02096,383.51,Net Banking,issuer_declined,3,0,646,21,1,0,0.22,0,2026-08-13 13:14:00
TX004831,CUST01515,2614.35,Wallet,insufficient_funds,2,2,458,20,0,0,0.35,0,2026-08-14 08:21:00
TX004832,CUST02337,334.84,Wallet,expired_card,1,2,137,13,0,0,0.33,0,2026-08-30 08:39:00
TX004833,CUST02654,1974.08,Wallet,network_error,0,1,1336,21,0,0,0.67,1,2026-08-03 00:14:00
TX004834,CUST00270,2038.03,Wallet,bank_timeout,1,2,937,7,0,0,0.58,1,2026-08-28 15:15:00
TX004835,CUST01734,162.18,Credit Card,bank_timeout,3,0,111,10,0,0,0.57,0,2026-08-15 15:57:00
TX004836,CUST02479,1203.49,Net Banking,expired_card,0,1,1329,8,1,0,0.42,1,2026-08-23 08:01:00
TX004837,CUST01504,686.43,Wallet,bank_timeout,3,2,733,19,0,0,0.46,1,2026-08-14 15:20:00
TX004838,CUST00668,513.49,UPI,expired_card,3,0,1053,5,0,0,0.42,1,2026-08-13 08:28:00
TX004839,CUST02336,4233.79,UPI,authentication_failed,1,0,665,10,1,0,0.29,1,2026-08-06 11:56:00
TX004840,CUST02484,570.39,UPI,insufficient_funds,1,1,955,0,0,0,0.49,0,2026-08-27 08:42:00
TX004841,CUST01553,489.62,UPI,suspicious_transaction,1,0,1374,13,0,0,0.14,0,2026-08-05 13:51:00
TX004842,CUST00704,1182.87,Wallet,issuer_declined,3,1,778,19,0,0,0.24,0,2026-08-17 14:07:00
TX004843,CUST02205,2176.75,Credit Card,insufficient_funds,2,3,1195,19,0,0,0.27,0,2026-08-30 20:50:00
TX004844,CUST00453,951.8,Debit Card,issuer_declined,1,1,1225,0,0,1,0.28,0,2026-08-09 02:31:00
TX004845,CUST02038,3520.54,Net Banking,bank_timeout,0,0,726,2,0,1,0.72,1,2026-08-12 18:42:00
TX004846,CUST01497,1864.92,Wallet,network_error,0,0,685,15,0,0,0.75,1,2026-08-09 20:38:00
TX004847,CUST02304,124.19,Debit Card,suspicious_transaction,1,0,419,15,0,0,0.14,0,2026-08-13 05:21:00
TX004848,CUST02426,645.83,UPI,issuer_declined,1,1,1448,16,0,1,0.28,0,2026-08-05 00:44:00
TX004849,CUST02580,625.25,UPI,bank_timeout,0,1,1250,10,0,0,0.72,1,2026-08-05 06:24:00
TX004850,CUST01090,1771.11,Credit Card,bank_timeout,0,1,26,21,0,0,0.67,1,2026-08-23 06:51:00
TX004851,CUST02062,100.0,Net Banking,network_error,0,0,1045,15,0,0,0.75,1,2026-08-24 07:58:00
TX004852,CUST02969,14030.79,UPI,bank_timeout,4,1,104,16,0,0,0.43,1,2026-08-13 19:56:00
TX004853,CUST02127,1865.02,Debit Card,expired_card,2,2,230,19,0,0,0.27,0,2026-08-05 11:08:00
TX004854,CUST01702,1272.68,Debit Card,insufficient_funds,1,0,596,4,0,0,0.57,0,2026-08-01 18:37:00
TX004855,CUST00061,3574.45,Credit Card,insufficient_funds,0,1,200,15,1,0,0.4,0,2026-08-30 17:46:00
TX004856,CUST00915,11426.08,UPI,issuer_declined,1,1,430,8,1,0,0.26,0,2026-08-16 12:53:00
TX004857,CUST02735,2619.52,Net Banking,insufficient_funds,0,0,1020,7,0,0,0.63,1,2026-08-11 14:06:00
TX004858,CUST01674,2832.21,Wallet,bank_timeout,0,0,1287,10,0,0,0.8,0,2026-08-23 03:23:00
TX004859,CUST02525,1249.74,Net Banking,insufficient_funds,5,3,360,2,1,0,0.02,1,2026-08-03 10:28:00
TX004860,CUST01709,951.91,Credit Card,bank_timeout,0,0,272,8,1,0,0.65,0,2026-08-20 16:37:00
TX004861,CUST01166,681.44,Debit Card,expired_card,0,0,1178,4,1,0,0.5,0,2026-08-16 03:23:00
TX004862,CUST00180,480.05,UPI,bank_timeout,0,1,1110,22,0,0,0.72,1,2026-08-02 05:33:00
TX004863,CUST02417,551.69,Credit Card,network_error,0,1,1042,18,0,0,0.67,1,2026-08-27 13:49:00
TX004864,CUST01139,284.13,Wallet,insufficient_funds,0,1,301,21,0,1,0.42,0,2026-08-14 22:55:00
TX004865,CUST00515,1016.51,UPI,insufficient_funds,0,0,1166,8,0,0,0.63,0,2026-08-15 19:36:00
TX004866,CUST00414,203.43,Debit Card,issuer_declined,0,1,994,9,0,0,0.42,0,2026-08-08 06:49:00
TX004867,CUST01299,1327.32,Credit Card,network_error,1,2,1094,21,0,0,0.53,1,2026-08-01 18:45:00
TX004868,CUST02295,1057.51,Wallet,issuer_declined,0,0,169,15,0,0,0.45,1,2026-08-28 02:56:00
TX004869,CUST00402,1270.21,Credit Card,network_error,2,3,697,8,0,0,0.39,0,2026-08-23 00:20:00
TX004870,CUST00543,650.58,Net Banking,network_error,5,2,311,5,0,0,0.24,0,2026-08-01 01:38:00
TX004871,CUST02936,23786.19,Credit Card,authentication_failed,1,1,201,5,0,0,0.26,1,2026-08-21 17:19:00
TX004872,CUST00599,4273.19,UPI,insufficient_funds,3,3,708,6,0,1,0.13,0,2026-08-20 13:14:00
TX004873,CUST00968,315.91,Credit Card,issuer_declined,3,3,934,6,0,0,0.08,0,2026-08-01 00:42:00
TX004874,CUST02175,1384.19,Debit Card,authentication_failed,0,1,749,11,0,0,0.37,0,2026-08-09 03:45:00
TX004875,CUST01701,597.05,Credit Card,bank_timeout,0,1,757,3,0,0,0.72,1,2026-08-24 02:12:00
TX004876,CUST02310,397.63,Wallet,insufficient_funds,2,0,1081,3,0,0,0.51,0,2026-08-13 07:12:00
TX004877,CUST00743,287.13,Wallet,bank_timeout,2,1,585,4,0,1,0.52,1,2026-08-10 02:58:00
TX004878,CUST02696,1689.55,Wallet,network_error,3,2,696,6,0,0,0.41,1,2026-08-21 15:36:00
TX004879,CUST02918,554.81,UPI,network_error,0,0,554,1,0,0,0.75,1,2026-08-10 19:36:00
TX004880,CUST00759,2886.58,Debit Card,bank_timeout,2,0,51,19,0,0,0.63,0,2026-08-21 21:56:00
TX004881,CUST00922,2962.48,UPI,issuer_declined,0,1,1327,7,1,0,0.32,0,2026-08-23 15:53:00
TX004882,CUST00700,4332.56,Debit Card,issuer_declined,1,2,59,15,1,0,0.13,0,2026-08-08 14:25:00
TX004883,CUST01499,467.6,Net Banking,expired_card,1,2,885,19,0,1,0.3,0,2026-08-06 01:46:00
TX004884,CUST02331,1764.05,Wallet,authentication_failed,1,1,334,8,0,0,0.26,1,2026-08-02 16:45:00
TX004885,CUST01805,2064.11,Net Banking,insufficient_funds,1,0,729,4,0,0,0.57,1,2026-08-26 17:38:00
TX004886,CUST01899,682.54,Net Banking,insufficient_funds,0,1,831,11,0,1,0.47,1,2026-08-25 08:12:00
TX004887,CUST00198,506.86,UPI,issuer_declined,0,0,295,14,0,1,0.37,0,2026-08-06 18:07:00
TX004888,CUST00911,5483.62,UPI,issuer_declined,0,1,754,2,1,1,0.24,1,2026-08-19 16:55:00
TX004889,CUST02202,1376.77,Debit Card,insufficient_funds,0,1,1317,7,0,0,0.55,1,2026-08-30 01:50:00
TX004890,CUST00374,2071.37,Wallet,issuer_declined,3,0,796,7,0,0,0.32,1,2026-08-27 22:53:00
TX004891,CUST00319,481.99,Wallet,bank_timeout,0,1,275,10,0,1,0.59,0,2026-08-24 17:23:00
