transaction_id,amount,failure_reason,recovery_probability,action,policy,status,recovered_amount,reason
TX004331,2167.57,issuer_declined,49.72,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004332,345.95,insufficient_funds,66.53,RETRY_LATER,APPROVED,SUCCESS,345.95,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004333,2332.59,bank_timeout,81.66,RETRY,APPROVED,SUCCESS,2332.59,High recovery probability and transaction is within the automatic retry amount limit.
TX004334,1338.66,bank_timeout,42.84,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004335,1759.95,network_error,23.41,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004336,575.03,issuer_declined,35.06,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004337,208.29,issuer_declined,20.61,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004338,1813.93,authentication_failed,21.71,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004339,139.3,network_error,79.24,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004340,798.43,insufficient_funds,55.98,RETRY_LATER,APPROVED,SUCCESS,798.43,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004341,2810.68,network_error,57.81,RETRY_LATER,APPROVED,SUCCESS,2810.68,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004342,1328.62,insufficient_funds,59.38,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004343,7695.13,bank_timeout,78.68,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004344,3056.75,insufficient_funds,41.17,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004345,570.27,issuer_declined,47.76,RETRY_LATER,APPROVED,SUCCESS,570.27,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004346,1127.0,issuer_declined,56.28,RETRY_LATER,APPROVED,SUCCESS,1127.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004347,1045.9,insufficient_funds,56.52,RETRY_LATER,APPROVED,SUCCESS,1045.9,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004348,225.39,bank_timeout,25.22,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004349,428.2,authentication_failed,56.57,RETRY_LATER,APPROVED,SUCCESS,428.2,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004350,625.93,issuer_declined,14.75,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004351,143.13,expired_card,54.32,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004352,1149.97,suspicious_transaction,15.74,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004353,854.85,bank_timeout,46.86,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004354,205.84,network_error,68.7,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004355,1642.89,bank_timeout,71.98,RETRY,APPROVED,SUCCESS,1642.89,High recovery probability and transaction is within the automatic retry amount limit.
TX004356,2243.68,issuer_declined,53.37,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004357,1376.14,suspicious_transaction,4.4,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004358,793.09,issuer_declined,44.86,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004359,1981.17,insufficient_funds,54.52,RETRY_LATER,APPROVED,SUCCESS,1981.17,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004360,2165.1,bank_timeout,75.38,RETRY,APPROVED,SUCCESS,2165.1,High recovery probability and transaction is within the automatic retry amount limit.
TX004361,1491.3,issuer_declined,35.35,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004362,480.77,issuer_declined,52.55,RETRY_LATER,APPROVED,SUCCESS,480.77,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004363,1446.06,insufficient_funds,38.58,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004364,3624.53,insufficient_funds,42.78,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004365,603.88,insufficient_funds,60.71,RETRY_LATER,APPROVED,SUCCESS,603.88,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004366,8936.86,expired_card,56.15,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004367,648.31,insufficient_funds,19.22,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004368,1132.75,bank_timeout,85.45,RETRY,APPROVED,SUCCESS,1132.75,High recovery probability and transaction is within the automatic retry amount limit.
TX004369,559.76,issuer_declined,40.11,RETRY_LATER,APPROVED,SUCCESS,559.76,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004370,1370.97,issuer_declined,50.84,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004371,192.05,bank_timeout,72.19,RETRY,APPROVED,SUCCESS,192.05,High recovery probability and transaction is within the automatic retry amount limit.
TX004372,635.21,insufficient_funds,33.46,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004373,367.92,insufficient_funds,43.09,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004374,1255.56,bank_timeout,64.66,RETRY_LATER,APPROVED,SUCCESS,1255.56,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004375,2964.45,insufficient_funds,41.13,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004376,2092.27,issuer_declined,18.23,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004377,102.34,issuer_declined,41.1,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004378,8451.25,issuer_declined,29.06,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004379,1473.33,expired_card,62.04,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004380,504.47,network_error,75.95,RETRY,APPROVED,SUCCESS,504.47,High recovery probability and transaction is within the automatic retry amount limit.
TX004381,1283.22,issuer_declined,58.81,RETRY_LATER,APPROVED,SUCCESS,1283.22,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004382,1307.92,issuer_declined,25.71,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004383,562.93,network_error,56.79,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004384,1336.64,network_error,62.63,RETRY_LATER,APPROVED,SUCCESS,1336.64,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004385,597.36,expired_card,42.5,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004386,731.9,bank_timeout,87.6,RETRY,APPROVED,SUCCESS,731.9,High recovery probability and transaction is within the automatic retry amount limit.
TX004387,552.1,bank_timeout,86.09,RETRY,APPROVED,SUCCESS,552.1,High recovery probability and transaction is within the automatic retry amount limit.
TX004388,261.73,network_error,78.48,RETRY,APPROVED,SUCCESS,261.73,High recovery probability and transaction is within the automatic retry amount limit.
TX004389,1268.81,bank_timeout,64.55,RETRY_LATER,APPROVED,SUCCESS,1268.81,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004390,1969.04,authentication_failed,39.67,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004391,1835.15,bank_timeout,40.31,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004392,2489.72,issuer_declined,53.2,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004393,1516.77,expired_card,24.85,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004394,643.73,network_error,35.88,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004395,2539.35,network_error,29.95,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004396,282.16,insufficient_funds,63.02,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004397,445.56,bank_timeout,77.37,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004398,418.13,insufficient_funds,58.67,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004399,3229.41,bank_timeout,81.22,RETRY,APPROVED,SUCCESS,3229.41,High recovery probability and transaction is within the automatic retry amount limit.
TX004400,2815.2,insufficient_funds,58.14,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004401,1785.23,issuer_declined,52.44,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004402,3203.28,network_error,17.57,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004403,455.19,suspicious_transaction,10.57,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004404,1554.01,bank_timeout,78.48,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004405,967.61,bank_timeout,79.59,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004406,2557.75,bank_timeout,47.54,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004407,977.28,issuer_declined,48.81,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004408,746.25,authentication_failed,22.49,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004409,1883.54,insufficient_funds,57.84,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004410,2633.76,network_error,71.57,RETRY,APPROVED,SUCCESS,2633.76,High recovery probability and transaction is within the automatic retry amount limit.
TX004411,562.09,insufficient_funds,23.68,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004412,1031.66,insufficient_funds,59.36,RETRY_LATER,APPROVED,SUCCESS,1031.66,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004413,380.53,network_error,26.5,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004414,100.0,insufficient_funds,56.34,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004415,1340.05,insufficient_funds,54.22,RETRY_LATER,APPROVED,SUCCESS,1340.05,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004416,2016.07,network_error,46.32,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004417,1425.2,bank_timeout,28.92,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004418,156.09,insufficient_funds,56.92,RETRY_LATER,APPROVED,SUCCESS,156.09,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004419,772.13,suspicious_transaction,9.0,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004420,119.3,insufficient_funds,31.07,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004421,4314.35,network_error,69.94,RETRY_LATER,APPROVED,SUCCESS,4314.35,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004422,370.16,insufficient_funds,44.87,RETRY_LATER,APPROVED,SUCCESS,370.16,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004423,3848.36,suspicious_transaction,2.88,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004424,2823.89,bank_timeout,83.89,RETRY,APPROVED,SUCCESS,2823.89,High recovery probability and transaction is within the automatic retry amount limit.
TX004425,445.59,insufficient_funds,70.41,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004426,353.26,issuer_declined,50.45,RETRY_LATER,APPROVED,SUCCESS,353.26,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004427,1556.77,issuer_declined,36.24,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004428,471.39,bank_timeout,87.8,RETRY,APPROVED,SUCCESS,471.39,High recovery probability and transaction is within the automatic retry amount limit.
TX004429,1214.98,expired_card,60.78,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004430,676.66,authentication_failed,30.37,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004431,184.72,issuer_declined,20.84,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004432,117.86,insufficient_funds,38.0,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004433,1375.65,insufficient_funds,66.52,RETRY_LATER,APPROVED,SUCCESS,1375.65,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004434,625.43,issuer_declined,52.57,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004435,630.75,bank_timeout,42.97,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004436,2199.23,issuer_declined,48.39,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004437,3545.53,insufficient_funds,57.18,RETRY_LATER,APPROVED,SUCCESS,3545.53,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004438,835.02,issuer_declined,57.7,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004439,780.08,bank_timeout,69.3,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004440,1808.3,suspicious_transaction,2.03,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004441,282.33,insufficient_funds,57.19,RETRY_LATER,APPROVED,SUCCESS,282.33,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004442,1370.8,expired_card,50.42,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004443,1904.33,issuer_declined,8.41,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004444,2165.12,insufficient_funds,67.4,RETRY_LATER,APPROVED,SUCCESS,2165.12,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004445,158.1,bank_timeout,31.97,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004446,512.16,authentication_failed,32.68,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004447,455.66,insufficient_funds,34.69,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004448,1211.83,bank_timeout,74.38,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004449,1773.56,network_error,66.25,RETRY_LATER,APPROVED,SUCCESS,1773.56,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004450,4898.63,insufficient_funds,45.72,RETRY_LATER,APPROVED,SUCCESS,4898.63,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004451,668.5,bank_timeout,59.56,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004452,666.76,expired_card,55.76,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004453,3462.24,network_error,70.19,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004454,1475.24,expired_card,58.03,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004455,3895.79,suspicious_transaction,16.54,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004456,1463.71,insufficient_funds,66.84,RETRY_LATER,APPROVED,SUCCESS,1463.71,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004457,344.77,network_error,35.6,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004458,289.13,bank_timeout,69.17,RETRY_LATER,APPROVED,SUCCESS,289.13,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004459,232.41,suspicious_transaction,8.24,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004460,2126.12,insufficient_funds,44.63,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004461,3599.67,expired_card,59.83,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004462,6969.94,network_error,61.19,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004463,2548.11,bank_timeout,73.64,RETRY,APPROVED,SUCCESS,2548.11,High recovery probability and transaction is within the automatic retry amount limit.
TX004464,3508.13,issuer_declined,14.19,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004465,613.99,suspicious_transaction,4.61,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004466,345.01,expired_card,33.22,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004467,2565.94,insufficient_funds,55.44,RETRY_LATER,APPROVED,SUCCESS,2565.94,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004468,1665.17,suspicious_transaction,12.26,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004469,1221.02,issuer_declined,14.0,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004470,1615.45,suspicious_transaction,3.11,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004471,1515.02,authentication_failed,31.17,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004472,3959.28,issuer_declined,15.6,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004473,4003.75,bank_timeout,82.11,RETRY,APPROVED,SUCCESS,4003.75,High recovery probability and transaction is within the automatic retry amount limit.
TX004474,1889.79,network_error,75.26,RETRY,APPROVED,SUCCESS,1889.79,High recovery probability and transaction is within the automatic retry amount limit.
TX004475,2554.99,issuer_declined,38.38,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004476,1833.65,insufficient_funds,48.56,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004477,691.48,insufficient_funds,56.85,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004478,2336.86,expired_card,68.39,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004479,271.92,bank_timeout,38.31,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004480,3146.01,suspicious_transaction,2.49,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004481,332.11,issuer_declined,49.32,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004482,1459.43,bank_timeout,77.47,RETRY,APPROVED,SUCCESS,1459.43,High recovery probability and transaction is within the automatic retry amount limit.
TX004483,470.99,issuer_declined,56.39,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004484,1907.2,issuer_declined,41.39,RETRY_LATER,APPROVED,SUCCESS,1907.2,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004485,1060.05,insufficient_funds,62.49,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004486,222.57,insufficient_funds,71.29,RETRY,APPROVED,SUCCESS,222.57,High recovery probability and transaction is within the automatic retry amount limit.
TX004487,1670.2,expired_card,54.58,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004488,615.28,bank_timeout,89.95,RETRY,APPROVED,SUCCESS,615.28,High recovery probability and transaction is within the automatic retry amount limit.
TX004489,2646.91,authentication_failed,46.74,RETRY_LATER,APPROVED,SUCCESS,2646.91,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004490,1098.09,insufficient_funds,63.7,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004491,1628.51,bank_timeout,81.47,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004492,420.92,issuer_declined,32.89,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004493,608.3,authentication_failed,61.51,RETRY_LATER,APPROVED,SUCCESS,608.3,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004494,693.23,issuer_declined,5.55,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004495,2582.99,issuer_declined,20.46,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004496,5868.63,insufficient_funds,58.05,RETRY_LATER,APPROVED,SUCCESS,5868.63,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004497,490.21,authentication_failed,52.29,RETRY_LATER,APPROVED,SUCCESS,490.21,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004498,3219.07,bank_timeout,76.87,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004499,125.25,issuer_declined,71.54,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004500,332.22,bank_timeout,87.01,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX004501,420.41,issuer_declined,40.1,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004502,283.58,network_error,79.34,RETRY,APPROVED,SUCCESS,283.58,High recovery probability and transaction is within the automatic retry amount limit.
TX004503,225.07,issuer_declined,49.82,RETRY_LATER,APPROVED,SUCCESS,225.07,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004504,1657.39,expired_card,40.81,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004505,885.31,issuer_declined,59.0,RETRY_LATER,APPROVED,SUCCESS,885.31,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004506,1602.64,authentication_failed,9.73,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004507,2187.41,bank_timeout,85.73,RETRY,APPROVED,SUCCESS,2187.41,High recovery probability and transaction is within the automatic retry amount limit.
TX004508,1430.27,network_error,64.93,RETRY_LATER,APPROVED,SUCCESS,1430.27,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004509,2117.02,bank_timeout,52.22,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004510,1022.97,bank_timeout,45.14,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004511,334.62,expired_card,52.31,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX004512,3158.38,authentication_failed,50.27,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004513,608.43,insufficient_funds,39.5,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004514,430.27,bank_timeout,83.59,RETRY,APPROVED,SUCCESS,430.27,High recovery probability and transaction is within the automatic retry amount limit.
TX004515,917.89,authentication_failed,19.38,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004516,440.18,authentication_failed,10.34,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004517,722.39,insufficient_funds,62.62,RETRY_LATER,APPROVED,SUCCESS,722.39,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004518,1546.97,bank_timeout,51.2,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004519,1553.62,bank_timeout,83.63,RETRY,APPROVED,SUCCESS,1553.62,High recovery probability and transaction is within the automatic retry amount limit.
TX004520,446.83,authentication_failed,28.76,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004521,673.37,suspicious_transaction,11.95,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004522,3210.98,network_error,62.9,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004523,1801.55,bank_timeout,78.8,RETRY,APPROVED,SUCCESS,1801.55,High recovery probability and transaction is within the automatic retry amount limit.
TX004524,8734.75,suspicious_transaction,1.82,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004525,3569.31,insufficient_funds,62.09,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004526,3443.67,bank_timeout,72.7,RETRY,APPROVED,SUCCESS,3443.67,High recovery probability and transaction is within the automatic retry amount limit.
TX004527,273.73,bank_timeout,62.44,RETRY_LATER,APPROVED,SUCCESS,273.73,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004528,2353.97,suspicious_transaction,11.23,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004529,1039.91,suspicious_transaction,8.84,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX004530,632.08,insufficient_funds,64.33,RETRY_LATER,APPROVED,SUCCESS,632.08,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX004531,1297.27,authentication_failed,16.23,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX004532,2822.03,insufficient_funds,31.49,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX004533,1809.55,network_error,50.29,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
